gene_id	transcript_id(s)	length	effective_length	expected_count	TPM	FPKM
ENSG00000260337	ENST00000568297,ENST00000620192	2094.50	1914.40	0.00	0.00	0.00
ENSG00000260338	ENST00000561572,ENST00000566218	583.00	402.78	0.00	0.00	0.00
ENSG00000260339	ENST00000567598	2676.00	2495.71	0.00	0.00	0.00
ENSG00000260340	ENST00000569104	598.00	417.73	0.00	0.00	0.00
ENSG00000260341	ENST00000562032	1123.00	942.71	0.00	0.00	0.00
ENSG00000260342	ENST00000567078	764.00	583.72	176.66	11.32	8.52
ENSG00000260343	ENST00000565936	6897.00	6716.71	0.00	0.00	0.00
ENSG00000260344	ENST00000567176	124.00	2.64	0.00	0.00	0.00
ENSG00000260345	ENST00000567090	298.00	119.79	0.00	0.00	0.00
ENSG00000260347	ENST00000564020	1612.00	1431.71	0.00	0.00	0.00
ENSG00000260348	ENST00000563932	385.00	205.01	0.00	0.00	0.00
ENSG00000260349	ENST00000565648	731.00	550.72	0.00	0.00	0.00
ENSG00000260350	ENST00000567942	430.00	249.84	6.56	0.98	0.74
ENSG00000260351	ENST00000568441	499.00	318.76	0.00	0.00	0.00
ENSG00000260352	ENST00000565782	463.00	282.79	0.00	0.00	0.00
ENSG00000260357	ENST00000567292,ENST00000567850	2276.00	2095.71	7.00	0.12	0.09
ENSG00000260360	ENST00000567904	1257.00	1076.71	2.00	0.07	0.05
ENSG00000260361	ENST00000562894	1736.00	1555.71	0.00	0.00	0.00
ENSG00000260362	ENST00000561538	660.00	479.73	0.00	0.00	0.00
ENSG00000260364	ENST00000562656	781.00	600.72	0.00	0.00	0.00
ENSG00000260366	ENST00000569130	274.00	97.27	2.00	0.77	0.58
ENSG00000260367	ENST00000567209	1478.00	1297.71	24.20	0.70	0.53
ENSG00000260368	ENST00000564694	1142.00	961.71	8.00	0.31	0.23
ENSG00000260369	ENST00000562672	995.00	814.71	4.00	0.18	0.14
ENSG00000260370	ENST00000562162,ENST00000566940	276.00	103.49	0.00	0.00	0.00
ENSG00000260371	ENST00000563634	564.00	383.74	0.00	0.00	0.00
ENSG00000260372	ENST00000568797,ENST00000578701,ENST00000579964,ENST00000582605	1391.25	1210.99	0.00	0.00	0.00
ENSG00000260375	ENST00000566935	234.00	62.05	0.00	0.00	0.00
ENSG00000260377	ENST00000565024	1180.00	999.71	0.00	0.00	0.00
ENSG00000260378	ENST00000564016	786.00	605.71	0.00	0.00	0.00
ENSG00000260379	ENST00000567734	456.00	275.80	0.00	0.00	0.00
ENSG00000260381	ENST00000566770	666.00	485.73	0.00	0.00	0.00
ENSG00000260382	ENST00000561684	965.00	784.71	1.00	0.05	0.04
ENSG00000260385	ENST00000567967	1923.00	1742.71	0.00	0.00	0.00
ENSG00000260386	ENST00000562069,ENST00000562271,ENST00000562339,ENST00000563302,ENST00000563550,ENST00000566792,ENST00000570127	1187.43	1007.71	0.00	0.00	0.00
ENSG00000260387	ENST00000566485	269.00	92.68	0.00	0.00	0.00
ENSG00000260388	ENST00000566385	2470.00	2289.71	0.00	0.00	0.00
ENSG00000260389	ENST00000562560,ENST00000567636	2451.50	2271.21	0.00	0.00	0.00
ENSG00000260390	ENST00000562922	2084.00	1903.71	0.00	0.00	0.00
ENSG00000260391	ENST00000568966	2538.00	2357.71	0.95	0.02	0.01
ENSG00000260392	ENST00000562300,ENST00000568246	1036.50	856.22	0.00	0.00	0.00
ENSG00000260393	ENST00000565771	286.00	108.44	0.00	0.00	0.00
ENSG00000260394	ENST00000567091,ENST00000571933	1220.00	1039.71	7.61	0.27	0.21
ENSG00000260395	ENST00000562640	934.00	753.71	0.00	0.00	0.00
ENSG00000260396	ENST00000565841	1437.00	1256.71	6.00	0.18	0.13
ENSG00000260398	ENST00000565862	3754.00	3573.71	1.00	0.01	0.01
ENSG00000260399	ENST00000562736	682.00	501.72	0.00	0.00	0.00
ENSG00000260400	ENST00000562082	2295.00	2114.71	3.00	0.05	0.04
ENSG00000260401	ENST00000565433	3361.00	3180.71	16.00	0.19	0.14
ENSG00000260402	ENST00000566232,ENST00000568730	1454.50	1274.28	0.00	0.00	0.00
ENSG00000260403	ENST00000568884	542.00	361.75	0.00	0.00	0.00
ENSG00000260404	ENST00000567913	4395.00	4214.71	290.32	2.58	1.94
ENSG00000260405	ENST00000566172	220.00	50.79	0.00	0.00	0.00
ENSG00000260406	ENST00000564058	465.00	284.79	0.00	0.00	0.00
ENSG00000260409	ENST00000564214	1602.00	1421.71	31.87	0.84	0.63
ENSG00000260410	ENST00000563242	1015.00	834.71	0.00	0.00	0.00
ENSG00000260411	ENST00000585867	1580.00	1399.71	0.00	0.00	0.00
ENSG00000260412	ENST00000566293	6881.00	6700.71	3.00	0.02	0.01
ENSG00000260413	ENST00000569730	653.00	472.73	0.00	0.00	0.00
ENSG00000260414	ENST00000568623	124.00	2.64	0.00	0.00	0.00
ENSG00000260416	ENST00000567259	1965.00	1784.71	1.00	0.02	0.02
ENSG00000260417	ENST00000567093	3455.00	3274.71	0.00	0.00	0.00
ENSG00000260418	ENST00000564248	374.00	194.09	0.00	0.00	0.00
ENSG00000260419	ENST00000569850	262.00	86.33	0.00	0.00	0.00
ENSG00000260420	ENST00000569362	498.00	317.77	0.00	0.00	0.00
ENSG00000260422	ENST00000564697	1639.00	1458.71	0.00	0.00	0.00
ENSG00000260423	ENST00000567749	4388.00	4207.71	14.00	0.12	0.09
ENSG00000260425	ENST00000569831	435.00	254.83	0.00	0.00	0.00
ENSG00000260426	ENST00000569431	1861.00	1680.71	0.00	0.00	0.00
ENSG00000260427	ENST00000561884	913.00	732.71	0.00	0.00	0.00
ENSG00000260428	ENST00000567180	999.00	818.71	11.00	0.50	0.38
ENSG00000260430	ENST00000568032	841.00	660.71	0.00	0.00	0.00
ENSG00000260431	ENST00000565115	352.00	172.32	0.00	0.00	0.00
ENSG00000260432	ENST00000562861	4635.00	4454.71	1.00	0.01	0.01
ENSG00000260433	ENST00000565170	1037.00	856.71	0.00	0.00	0.00
ENSG00000260436	ENST00000568040	287.00	109.38	0.00	0.00	0.00
ENSG00000260438	ENST00000562099	811.00	630.71	0.00	0.00	0.00
ENSG00000260439	ENST00000567820,ENST00000569574	1236.00	1055.71	0.00	0.00	0.00
ENSG00000260440	ENST00000567801	5168.00	4987.71	0.00	0.00	0.00
ENSG00000260441	ENST00000563175,ENST00000569843	288.00	110.32	1.00	0.34	0.26
ENSG00000260442	ENST00000561547,ENST00000566956	536.69	356.44	128.92	13.53	10.19
ENSG00000260443	ENST00000565496	145.00	7.68	0.00	0.00	0.00
ENSG00000260444	ENST00000566048	167.00	16.55	0.00	0.00	0.00
ENSG00000260445	ENST00000561495	54.00	0.00	0.00	0.00	0.00
ENSG00000260447	ENST00000562027	627.00	446.73	0.00	0.00	0.00
ENSG00000260448	ENST00000563176,ENST00000563962,ENST00000566507,ENST00000569920	520.96	340.73	7.00	0.77	0.58
ENSG00000260449	ENST00000562960	511.00	330.76	1.00	0.11	0.09
ENSG00000260450	ENST00000562980	557.00	376.74	0.00	0.00	0.00
ENSG00000260451	ENST00000569855	700.00	519.72	0.00	0.00	0.00
ENSG00000260452	ENST00000565969	475.00	294.78	0.00	0.00	0.00
ENSG00000260454	ENST00000563268	1395.00	1214.71	1.00	0.03	0.02
ENSG00000260455	ENST00000566912	1940.00	1759.71	0.00	0.00	0.00
ENSG00000260456	ENST00000253461,ENST00000562840,ENST00000564821,ENST00000565212,ENST00000567970,ENST00000618367,ENST00000618912	1036.63	856.34	54.00	2.36	1.78
ENSG00000260457	ENST00000563639	613.00	432.73	0.00	0.00	0.00
ENSG00000260458	ENST00000567955	2196.00	2015.71	15.65	0.29	0.22
ENSG00000260459	ENST00000562087	484.00	303.77	0.00	0.00	0.00
ENSG00000260460	ENST00000564032	1828.00	1647.71	0.00	0.00	0.00
ENSG00000260461	ENST00000568017	2388.00	2207.71	13.00	0.22	0.17
ENSG00000260464	ENST00000565336	1766.00	1585.71	28.00	0.66	0.50
ENSG00000260465	ENST00000569274	1790.00	1609.71	68.24	1.59	1.19
ENSG00000260466	ENST00000563687	522.00	341.75	0.00	0.00	0.00
ENSG00000260467	ENST00000563062	804.00	623.71	0.00	0.00	0.00
ENSG00000260468	ENST00000566787	502.00	321.76	0.00	0.00	0.00
ENSG00000260469	ENST00000562031,ENST00000615095	871.50	691.23	0.00	0.00	0.00
ENSG00000260470	ENST00000564380	2157.00	1976.71	5.00	0.09	0.07
ENSG00000260471	ENST00000563335	499.00	318.76	0.00	0.00	0.00
ENSG00000260472	ENST00000563247	211.00	43.95	0.00	0.00	0.00
ENSG00000260473	ENST00000567167	1027.00	846.71	0.00	0.00	0.00
ENSG00000260475	ENST00000566847	864.00	683.71	4.00	0.22	0.16
ENSG00000260476	ENST00000566840	1248.00	1067.71	0.00	0.00	0.00
ENSG00000260477	ENST00000563990,ENST00000567231,ENST00000567981,ENST00000570008	630.75	450.53	0.00	0.00	0.00
ENSG00000260478	ENST00000568286	630.00	449.73	0.00	0.00	0.00
ENSG00000260479	ENST00000563230	433.00	252.84	0.00	0.00	0.00
ENSG00000260480	ENST00000565394	541.00	360.75	0.00	0.00	0.00
ENSG00000260482	ENST00000565266,ENST00000566996	1690.50	1510.41	0.00	0.00	0.00
ENSG00000260483	ENST00000565251	277.00	100.04	0.00	0.00	0.00
ENSG00000260484	ENST00000566892	2172.00	1991.71	0.00	0.00	0.00
ENSG00000260487	ENST00000562525	528.00	347.75	1.00	0.11	0.08
ENSG00000260488	ENST00000570197	601.00	420.73	0.00	0.00	0.00
ENSG00000260490	ENST00000569826	507.00	326.76	2.00	0.23	0.17
ENSG00000260492	ENST00000570015	581.00	400.74	0.00	0.00	0.00
ENSG00000260493	ENST00000562577,ENST00000566000	1264.00	1083.71	1.00	0.03	0.03
ENSG00000260494	ENST00000569728	723.00	542.72	1.00	0.07	0.05
ENSG00000260495	ENST00000570148	2693.00	2512.71	0.00	0.00	0.00
ENSG00000260496	ENST00000565401,ENST00000599946	765.50	585.23	0.00	0.00	0.00
ENSG00000260497	ENST00000568348	142.00	6.76	0.00	0.00	0.00
ENSG00000260498	ENST00000563993,ENST00000570159	575.00	394.74	4.00	0.38	0.29
ENSG00000260500	ENST00000564226	506.00	325.76	3.50	0.40	0.30
ENSG00000260504	ENST00000568458	469.00	288.79	0.00	0.00	0.00
ENSG00000260505	ENST00000563417	2912.00	2731.71	0.00	0.00	0.00
ENSG00000260507	ENST00000562203	416.00	235.88	0.00	0.00	0.00
ENSG00000260509	ENST00000568856	1315.00	1134.71	2.00	0.07	0.05
ENSG00000260510	ENST00000565498	351.00	171.34	0.00	0.00	0.00
ENSG00000260511	ENST00000562685	377.00	197.07	0.00	0.00	0.00
ENSG00000260514	ENST00000567219	309.00	130.33	0.00	0.00	0.00
ENSG00000260515	ENST00000566945	2508.00	2327.71	0.00	0.00	0.00
ENSG00000260516	ENST00000562853	242.00	68.78	0.00	0.00	0.00
ENSG00000260517	ENST00000562902,ENST00000563477,ENST00000620513	1022.55	842.28	11.11	0.49	0.37
ENSG00000260518	ENST00000565049,ENST00000565156,ENST00000567036	772.50	592.23	23.15	1.46	1.10
ENSG00000260519	ENST00000562054	433.00	252.84	0.00	0.00	0.00
ENSG00000260520	ENST00000569271	440.00	259.82	0.00	0.00	0.00
ENSG00000260521	ENST00000565166	1441.00	1260.71	1.00	0.03	0.02
ENSG00000260522	ENST00000565935	262.00	86.33	0.00	0.00	0.00
ENSG00000260524	ENST00000563326	91.00	0.00	0.00	0.00	0.00
ENSG00000260525	ENST00000566360	348.00	168.38	0.00	0.00	0.00
ENSG00000260526	ENST00000562919	2036.00	1855.71	8.00	0.16	0.12
ENSG00000260528	ENST00000563357,ENST00000566898,ENST00000568070,ENST00000570230,ENST00000621799	1012.89	832.62	17.35	0.78	0.59
ENSG00000260530	ENST00000569200	416.00	235.88	0.00	0.00	0.00
ENSG00000260532	ENST00000561511	1773.00	1592.71	0.00	0.00	0.00
ENSG00000260534	ENST00000566291	2155.00	1974.71	0.00	0.00	0.00
ENSG00000260536	ENST00000565572	459.00	278.80	0.00	0.00	0.00
ENSG00000260537	ENST00000565116,ENST00000567706	867.00	686.71	63.64	3.47	2.61
ENSG00000260539	ENST00000566788	2466.00	2285.71	582.00	9.52	7.17
ENSG00000260540	ENST00000569698	574.00	393.74	0.00	0.00	0.00
ENSG00000260541	ENST00000570247	220.00	50.79	0.00	0.00	0.00
ENSG00000260542	ENST00000569373	2188.00	2007.71	0.00	0.00	0.00
ENSG00000260545	ENST00000564672	415.00	234.88	0.00	0.00	0.00
ENSG00000260548	ENST00000563887	563.00	382.74	0.00	0.00	0.00
ENSG00000260549	ENST00000565768,ENST00000566367	244.50	115.45	0.00	0.00	0.00
ENSG00000260550	ENST00000561676,ENST00000602805	578.50	398.24	0.00	0.00	0.00
ENSG00000260551	ENST00000566245,ENST00000567246,ENST00000567854	1759.00	1578.93	0.00	0.00	0.00
ENSG00000260552	ENST00000568654	609.00	428.73	34.43	3.00	2.26
ENSG00000260555	ENST00000565102	3044.00	2863.71	0.00	0.00	0.00
ENSG00000260558	ENST00000565082	536.00	355.75	0.00	0.00	0.00
ENSG00000260563	ENST00000566986	1195.00	1014.71	28.00	1.03	0.78
ENSG00000260564	ENST00000565707	3007.00	2826.71	0.00	0.00	0.00
ENSG00000260565	ENST00000562807,ENST00000564160,ENST00000564340,ENST00000566343,ENST00000568395,ENST00000568970,ENST00000569465,ENST00000619862	2687.01	2506.72	358.64	5.35	4.03
ENSG00000260566	ENST00000563129	2768.00	2587.71	0.00	0.00	0.00
ENSG00000260568	ENST00000563338	538.00	357.75	0.00	0.00	0.00
ENSG00000260569	ENST00000562795,ENST00000580403	818.00	637.75	0.00	0.00	0.00
ENSG00000260570	ENST00000563565	295.00	116.94	0.00	0.00	0.00
ENSG00000260571	ENST00000562290	498.00	317.77	0.00	0.00	0.00
ENSG00000260572	ENST00000566372	1715.00	1534.71	13.00	0.32	0.24
ENSG00000260573	ENST00000567899	517.00	336.76	0.00	0.00	0.00
ENSG00000260574	ENST00000565962	87.00	0.00	0.00	0.00	0.00
ENSG00000260575	ENST00000562604	262.00	86.33	0.00	0.00	0.00
ENSG00000260576	ENST00000564027	460.00	279.80	0.00	0.00	0.00
ENSG00000260577	ENST00000562172	1682.00	1501.71	0.00	0.00	0.00
ENSG00000260578	ENST00000562669	3176.00	2995.71	2.00	0.02	0.02
ENSG00000260579	ENST00000565513	396.00	215.95	2.42	0.42	0.32
ENSG00000260580	ENST00000562900	717.00	536.72	0.00	0.00	0.00
ENSG00000260581	ENST00000564471	1567.00	1386.71	0.00	0.00	0.00
ENSG00000260582	ENST00000564073	1102.00	921.71	0.00	0.00	0.00
ENSG00000260583	ENST00000567517	557.00	376.74	0.00	0.00	0.00
ENSG00000260584	ENST00000566120	298.00	119.79	0.00	0.00	0.00
ENSG00000260585	ENST00000569460	4997.00	4816.71	0.00	0.00	0.00
ENSG00000260586	ENST00000562681	698.00	517.72	0.00	0.00	0.00
ENSG00000260588	ENST00000563810	1770.00	1589.71	100.00	2.35	1.77
ENSG00000260589	ENST00000563601	2595.00	2414.71	18.00	0.28	0.21
ENSG00000260590	ENST00000566185	400.00	219.94	0.00	0.00	0.00
ENSG00000260592	ENST00000561762	633.00	452.73	0.00	0.00	0.00
ENSG00000260593	ENST00000562763	465.00	284.79	0.00	0.00	0.00
ENSG00000260594	ENST00000568437	452.00	271.81	0.00	0.00	0.00
ENSG00000260595	ENST00000563891	900.00	719.71	0.00	0.00	0.00
ENSG00000260596	ENST00000563716,ENST00000564366,ENST00000565211,ENST00000569241,ENST00000570263,ENST00000616166	1574.00	1393.71	1.00	0.03	0.02
ENSG00000260597	ENST00000562848	2680.00	2499.71	65.00	0.97	0.73
ENSG00000260598	ENST00000563581	781.00	600.72	0.00	0.00	0.00
ENSG00000260599	ENST00000562262	3355.00	3174.71	0.00	0.00	0.00
ENSG00000260600	ENST00000562568	1995.00	1814.71	0.00	0.00	0.00
ENSG00000260601	ENST00000565359	520.00	339.76	0.00	0.00	0.00
ENSG00000260602	ENST00000566875	391.00	210.98	1.00	0.18	0.13
ENSG00000260603	ENST00000562644	420.00	239.87	0.00	0.00	0.00
ENSG00000260604	ENST00000566733	7060.00	6879.71	1192.00	6.48	4.88
ENSG00000260605	ENST00000568471	584.00	403.74	0.00	0.00	0.00
ENSG00000260608	ENST00000570202	421.00	240.86	1.00	0.16	0.12
ENSG00000260610	ENST00000563896	802.00	621.71	0.00	0.00	0.00
ENSG00000260611	ENST00000564385	1319.00	1138.71	0.00	0.00	0.00
ENSG00000260612	ENST00000563557	1018.00	837.71	0.00	0.00	0.00
ENSG00000260613	ENST00000565177	1567.00	1386.71	0.00	0.00	0.00
ENSG00000260614	ENST00000564875	654.00	473.73	0.00	0.00	0.00
ENSG00000260615	ENST00000568955	471.00	290.78	0.00	0.00	0.00
ENSG00000260616	ENST00000564510,ENST00000575917	787.00	606.71	4.00	0.25	0.19
ENSG00000260617	ENST00000566114	558.00	377.74	0.00	0.00	0.00
ENSG00000260618	ENST00000562062,ENST00000566344	623.50	443.23	0.00	0.00	0.00
ENSG00000260619	ENST00000563737	2455.00	2274.71	0.00	0.00	0.00
ENSG00000260620	ENST00000569009	511.00	330.76	0.00	0.00	0.00
ENSG00000260621	ENST00000563090	549.00	368.75	0.00	0.00	0.00
ENSG00000260622	ENST00000569668	497.00	316.77	0.00	0.00	0.00
ENSG00000260624	ENST00000562667,ENST00000569137	357.50	178.02	0.00	0.00	0.00
ENSG00000260625	ENST00000569782	655.00	474.73	9.00	0.71	0.53
ENSG00000260626	ENST00000567464	560.00	379.74	0.00	0.00	0.00
ENSG00000260628	ENST00000568208,ENST00000568570,ENST00000568978,ENST00000569157	569.68	389.48	52.15	5.01	3.77
ENSG00000260629	ENST00000564523	994.00	813.71	0.00	0.00	0.00
ENSG00000260630	ENST00000563261,ENST00000563475,ENST00000565633,ENST00000567997,ENST00000568633,ENST00000569786	1073.01	892.73	89.08	3.73	2.81
ENSG00000260631	ENST00000567098	1255.00	1074.71	0.00	0.00	0.00
ENSG00000260633	ENST00000568384	1946.00	1765.71	17.00	0.36	0.27
ENSG00000260634	ENST00000567613	1472.00	1291.71	19.75	0.57	0.43
ENSG00000260635	ENST00000566764	423.00	242.86	0.00	0.00	0.00
ENSG00000260636	ENST00000563427	354.00	174.30	0.00	0.00	0.00
ENSG00000260639	ENST00000567861	338.00	158.55	0.00	0.00	0.00
ENSG00000260640	ENST00000569849	463.00	282.79	0.00	0.00	0.00
ENSG00000260641	ENST00000569927	5647.00	5466.71	7.00	0.05	0.04
ENSG00000260642	ENST00000568289	251.00	76.56	0.00	0.00	0.00
ENSG00000260643	ENST00000564536	773.00	592.72	10.28	0.65	0.49
ENSG00000260644	ENST00000562687,ENST00000564458,ENST00000569679,ENST00000569697	2314.10	2133.81	218.79	3.84	2.89
ENSG00000260645	ENST00000569267	2123.00	1942.71	2.00	0.04	0.03
ENSG00000260646	ENST00000566922	682.00	501.72	2.00	0.15	0.11
ENSG00000260647	ENST00000566532	749.00	568.72	6.00	0.39	0.30
ENSG00000260648	ENST00000568093	4028.00	3847.71	3.00	0.03	0.02
ENSG00000260649	ENST00000561835	220.00	50.79	0.00	0.00	0.00
ENSG00000260650	ENST00000568430	555.00	374.74	0.00	0.00	0.00
ENSG00000260651	ENST00000563833	479.00	298.78	1.00	0.13	0.09
ENSG00000260653	ENST00000561575,ENST00000563054	2806.62	2626.33	285.00	4.06	3.06
ENSG00000260655	ENST00000566575	1078.00	897.71	38.00	1.58	1.19
ENSG00000260657	ENST00000563057,ENST00000612894	396.00	215.95	1.14	0.20	0.15
ENSG00000260658	ENST00000563855,ENST00000564290,ENST00000568932	561.00	380.74	5.00	0.49	0.37
ENSG00000260659	ENST00000563182	403.00	222.92	0.00	0.00	0.00
ENSG00000260660	ENST00000563803,ENST00000567079	677.00	496.72	0.00	0.00	0.00
ENSG00000260661	ENST00000561674	1304.00	1123.71	0.00	0.00	0.00
ENSG00000260662	ENST00000569776	97.00	0.00	0.00	0.00	0.00
ENSG00000260664	ENST00000564508,ENST00000624327	2493.42	2313.13	2.31	0.04	0.03
ENSG00000260668	ENST00000569153	554.00	373.74	1.00	0.10	0.08
ENSG00000260669	ENST00000528804,ENST00000565988	2104.01	1923.72	53.95	1.05	0.79
ENSG00000260670	ENST00000570082	2977.00	2796.71	0.00	0.00	0.00
ENSG00000260671	ENST00000563036	338.00	158.55	0.00	0.00	0.00
ENSG00000260672	ENST00000563464	2441.00	2260.71	1.00	0.02	0.01
ENSG00000260673	ENST00000568110	573.00	392.74	0.00	0.00	0.00
ENSG00000260674	ENST00000561747	158.00	12.48	0.00	0.00	0.00
ENSG00000260675	ENST00000567872	497.00	316.77	0.00	0.00	0.00
ENSG00000260676	ENST00000566582,ENST00000568095	2759.50	2579.21	0.00	0.00	0.00
ENSG00000260677	ENST00000562653	1728.00	1547.71	0.00	0.00	0.00
ENSG00000260678	ENST00000562444	424.00	243.86	0.00	0.00	0.00
ENSG00000260679	ENST00000562094	299.00	120.75	0.00	0.00	0.00
ENSG00000260680	ENST00000567900	919.00	738.71	0.00	0.00	0.00
ENSG00000260681	ENST00000568635	665.00	484.73	1.00	0.08	0.06
ENSG00000260682	ENST00000363673	318.00	139.03	0.00	0.00	0.00
ENSG00000260683	ENST00000561587	1900.00	1719.71	0.00	0.00	0.00
ENSG00000260685	ENST00000563702	681.00	500.72	0.00	0.00	0.00
ENSG00000260686	ENST00000565823	2178.00	1997.71	0.00	0.00	0.00
ENSG00000260687	ENST00000562748	375.00	195.08	0.00	0.00	0.00
ENSG00000260688	ENST00000561492	181.00	24.01	0.00	0.00	0.00
ENSG00000260689	ENST00000564298	934.00	753.71	1.00	0.05	0.04
ENSG00000260690	ENST00000565821	309.00	130.33	0.00	0.00	0.00
ENSG00000260691	ENST00000562196,ENST00000610624,ENST00000616047,ENST00000616155,ENST00000619063,ENST00000620792,ENST00000622129	580.49	400.23	6.61	0.62	0.47
ENSG00000260693	ENST00000562992	701.00	520.72	0.00	0.00	0.00
ENSG00000260694	ENST00000567386	476.00	295.78	0.00	0.00	0.00
ENSG00000260695	ENST00000568767	2673.00	2492.71	0.00	0.00	0.00
ENSG00000260698	ENST00000570141	2968.00	2787.71	11.00	0.15	0.11
ENSG00000260701	ENST00000564358	579.00	398.74	0.00	0.00	0.00
ENSG00000260702	ENST00000564813	661.00	480.73	0.00	0.00	0.00
ENSG00000260704	ENST00000567234	1845.00	1664.71	0.00	0.00	0.00
ENSG00000260706	ENST00000563397,ENST00000567851	573.50	393.24	0.00	0.00	0.00
ENSG00000260708	ENST00000564152	670.00	489.72	409.00	31.24	23.52
ENSG00000260710	ENST00000561649	320.00	140.97	0.00	0.00	0.00
ENSG00000260711	ENST00000565058	6943.00	6762.71	0.00	0.00	0.00
ENSG00000260714	ENST00000569988	4007.00	3826.71	2.00	0.02	0.01
ENSG00000260715	ENST00000565257	1406.00	1225.71	0.00	0.00	0.00
ENSG00000260719	ENST00000565600	1656.00	1475.71	0.00	0.00	0.00
ENSG00000260720	ENST00000562065	721.00	540.72	0.00	0.00	0.00
ENSG00000260721	ENST00000567210	1192.00	1011.71	0.00	0.00	0.00
ENSG00000260722	ENST00000568379	913.00	732.71	0.00	0.00	0.00
ENSG00000260723	ENST00000561528,ENST00000564577	382.00	202.29	0.00	0.00	0.00
ENSG00000260724	ENST00000569003	562.00	381.74	0.00	0.00	0.00
ENSG00000260725	ENST00000567877	1570.00	1389.71	23.00	0.62	0.47
ENSG00000260726	ENST00000566880	1061.00	880.71	2.00	0.08	0.06
ENSG00000260727	ENST00000568957	537.00	356.75	15.35	1.61	1.21
ENSG00000260729	ENST00000379915	4374.00	4193.71	0.00	0.00	0.00
ENSG00000260731	ENST00000562317	1415.00	1234.71	0.00	0.00	0.00
ENSG00000260733	ENST00000563408	719.00	538.72	0.00	0.00	0.00
ENSG00000260734	ENST00000561754,ENST00000572770	648.00	467.73	0.00	0.00	0.00
ENSG00000260735	ENST00000569858	2598.00	2417.71	4.09	0.06	0.05
ENSG00000260737	ENST00000561634,ENST00000561719,ENST00000562002,ENST00000565215,ENST00000567317	1338.00	1157.71	1.00	0.03	0.02
ENSG00000260738	ENST00000564841	3011.00	2830.71	0.00	0.00	0.00
ENSG00000260739	ENST00000565129	545.00	364.75	4.00	0.41	0.31
ENSG00000260740	ENST00000565137	578.00	397.74	11.64	1.10	0.82
ENSG00000260741	ENST00000563471	481.00	300.78	0.00	0.00	0.00
ENSG00000260742	ENST00000567327	3813.00	3632.71	1.00	0.01	0.01
ENSG00000260743	ENST00000569932	1566.00	1385.71	1.00	0.03	0.02
ENSG00000260744	ENST00000563757	764.00	583.72	0.00	0.00	0.00
ENSG00000260746	ENST00000567585	2755.00	2574.71	0.00	0.00	0.00
ENSG00000260747	ENST00000567372	442.00	261.82	5.39	0.77	0.58
ENSG00000260750	ENST00000562466,ENST00000563921,ENST00000565824	475.35	295.15	3.00	0.38	0.29
ENSG00000260751	ENST00000568262	1024.00	843.71	7.00	0.31	0.23
ENSG00000260755	ENST00000568560	511.00	330.76	0.00	0.00	0.00
ENSG00000260756	ENST00000569215	1313.00	1132.71	0.00	0.00	0.00
ENSG00000260757	ENST00000567545	1767.00	1586.71	14.00	0.33	0.25
ENSG00000260758	ENST00000562495	339.00	159.53	0.00	0.00	0.00
ENSG00000260759	ENST00000561598	3710.00	3529.71	0.00	0.00	0.00
ENSG00000260760	ENST00000566797	849.00	668.71	0.00	0.00	0.00
ENSG00000260761	ENST00000562632	1513.00	1332.71	0.00	0.00	0.00
ENSG00000260762	ENST00000566754	2438.00	2257.71	0.00	0.00	0.00
ENSG00000260763	ENST00000562127	3300.00	3119.71	1.00	0.01	0.01
ENSG00000260764	ENST00000564410	144.00	7.37	0.00	0.00	0.00
ENSG00000260765	ENST00000566467	1242.00	1061.71	22.00	0.78	0.58
ENSG00000260766	ENST00000562313	1842.00	1661.71	13.00	0.29	0.22
ENSG00000260769	ENST00000564048	1827.00	1646.71	0.00	0.00	0.00
ENSG00000260771	ENST00000568306	659.00	478.73	0.00	0.00	0.00
